episode,steps,score,coins,kills,invalid_moves,killed,suicide,episode_reward,decision_time_mean,decision_time_max,path_efficiency
7070,103,42,42,0,0,True,True,329.9,0.0005864963270000462,0.0007371068932116032,0.9611650485436893
7071,132,50,50,0,0,False,False,504.7,0.0005871080969827193,0.0008738958276808262,0.946969696969697
7072,143,50,50,0,0,False,False,504.8,0.0005932158328123859,0.000743356067687273,0.965034965034965
7073,138,50,50,0,0,False,False,504.9,0.0005853298909800208,0.0007062358781695366,0.9130434782608695
7074,135,50,50,0,0,False,False,504.5999999999999,0.0005744946361691864,0.0007421360351145267,0.9111111111111111
7075,143,50,50,0,0,False,False,504.3999999999999,0.000570903164236904,0.000685736071318388,0.916083916083916
7076,120,50,50,0,0,False,False,504.8,0.0005852935835719108,0.0008476558141410351,0.95
7077,119,50,50,0,0,False,False,504.69999999999993,0.000583125141394489,0.0008424157276749611,0.9411764705882353
7078,127,50,50,0,0,False,False,504.70000000000005,0.0005914495275245877,0.0007876171730458736,0.9448818897637795
7079,134,50,50,0,0,False,False,504.9,0.000629339346300755,0.0010173949413001537,0.9626865671641791
7080,129,50,50,0,0,False,False,504.5,0.000574618549078934,0.0008401861414313316,0.9302325581395349
7081,152,50,50,0,0,False,False,504.49999999999994,0.0006116640533467656,0.0009510251693427563,0.9144736842105263
7082,127,50,50,0,0,False,False,504.59999999999997,0.0005726577809417811,0.0006864466704428196,0.9133858267716536
7083,112,50,50,0,0,False,False,504.79999999999995,0.0005896275064774922,0.0007398771122097969,0.9821428571428571
7084,135,50,50,0,0,False,False,504.69999999999993,0.0006061797444191244,0.0007940158247947693,0.9555555555555556
7085,120,50,50,0,0,False,False,504.49999999999994,0.0005789550680977603,0.0007323767058551311,0.9333333333333333
7086,128,50,50,0,0,False,False,504.9,0.0005943410724285059,0.0007608258165419102,0.9609375
7087,112,50,50,0,0,False,False,504.9,0.0005848293990961143,0.0006728470325469971,0.9732142857142857
7088,120,50,50,0,0,False,False,505.0,0.0005956952615330616,0.0007940358482301235,0.9833333333333333
7089,147,50,50,0,0,False,False,504.2999999999999,0.000559181586338752,0.0007716468535363674,0.8571428571428571
7090,116,50,50,0,0,False,False,504.7,0.0005906856747279907,0.0007381360046565533,0.9741379310344828
7091,151,50,50,0,0,False,False,504.69999999999993,0.0006066147756102859,0.0009411061182618141,0.9403973509933775
7092,140,50,50,0,0,False,False,504.79999999999995,0.0006203489910279001,0.0009504351764917374,0.9428571428571428
7093,137,50,50,0,0,False,False,504.49999999999994,0.0005802919095667609,0.0007186271250247955,0.948905109489051
7094,137,50,50,0,0,False,False,504.4999999999999,0.000589577807453427,0.0008508358150720596,0.948905109489051
7095,134,50,50,0,0,False,False,504.49999999999994,0.000571012792330402,0.0006845272146165371,0.9477611940298507
7096,121,50,50,0,0,False,False,504.39999999999986,0.0005770124040913483,0.000765996053814888,0.9256198347107438
7097,148,50,50,0,0,False,False,504.69999999999993,0.0006017024043595066,0.0009010848589241505,0.9662162162162162
7098,131,50,50,0,0,False,False,504.79999999999995,0.0005858122292934483,0.0007678861729800701,0.9465648854961832
7099,143,50,50,0,0,False,False,504.6,0.0006155518398105682,0.0009465659968554974,0.951048951048951
7100,129,50,50,0,0,False,False,504.5999999999999,0.0005725406312434248,0.0008187261410057545,0.9457364341085271
7101,122,50,50,0,0,False,False,504.69999999999993,0.0005775155369803065,0.000860665924847126,0.9590163934426229
7102,131,50,50,0,0,False,False,504.4,0.0005890856717379038,0.0008209259249269962,0.9083969465648855
7103,133,50,50,0,0,False,False,504.6,0.0005853356219323954,0.0007844371721148491,0.9548872180451128
7104,124,50,50,0,0,False,False,504.69999999999993,0.0006045054892198213,0.000789145939052105,0.9758064516129032
7105,154,50,50,0,0,False,False,504.4,0.0005958460561640851,0.0008630952797830105,0.9285714285714286
7106,140,50,50,0,0,False,False,504.4999999999999,0.0005765507662934917,0.0007871957495808601,0.9357142857142857
7107,130,50,50,0,0,False,False,504.69999999999993,0.0005927386478735851,0.0008489061146974564,0.9538461538461539
7108,17,9,9,0,0,True,True,-0.29999999999998295,0.0005501989987404907,0.0006695669144392014,0.6470588235294118
7109,125,50,50,0,0,False,False,504.19999999999993,0.0005612762942910195,0.0006746072322130203,0.848
7110,137,50,50,0,0,False,False,504.7,0.0006092051655924233,0.0008199457079172134,0.9635036496350365
7111,117,50,50,0,0,False,False,504.79999999999995,0.0005920652029478652,0.0008228057995438576,0.9829059829059829
7112,132,50,50,0,0,False,False,504.7,0.0005810381315479225,0.000776875764131546,0.9696969696969697
7113,130,50,50,0,0,False,False,504.9,0.0005954407728635348,0.0008613956160843372,0.9615384615384616
7114,117,50,50,0,0,False,False,504.4,0.0005604179782999887,0.0006757560186088085,0.9487179487179487
7115,128,50,50,0,0,False,False,504.9,0.0005937397800153121,0.0007566758431494236,0.9609375
7116,122,50,50,0,0,False,False,504.9,0.0005975787558394378,0.0008832160383462906,0.9590163934426229
7117,143,50,50,0,0,False,False,504.2999999999999,0.0005853081844955474,0.0008520158007740974,0.8531468531468531
7118,135,50,50,0,0,False,False,504.69999999999993,0.0005771360256605679,0.0007024761289358139,0.9259259259259259
7119,130,50,50,0,0,False,False,504.5,0.0005700767040252685,0.0006668469868600368,0.9307692307692308
7120,134,50,50,0,0,False,False,504.69999999999993,0.0005955809115696309,0.000857706181704998,0.9477611940298507
7121,130,50,50,0,0,False,False,504.9,0.0006195455288084653,0.0009678760543465614,0.9769230769230769
7122,107,50,50,0,0,False,False,504.8,0.0005860705337722168,0.0006802268326282501,0.9813084112149533
7123,137,50,50,0,0,False,False,504.49999999999994,0.0006145943690390482,0.0011489149183034897,0.9635036496350365
7124,123,50,50,0,0,False,False,504.59999999999997,0.000589333538995768,0.0008254358544945717,0.9512195121951219
7125,140,50,50,0,0,False,False,504.79999999999995,0.0006063733283164246,0.0009173653088510036,0.9571428571428572
7126,120,50,50,0,0,False,False,504.69999999999993,0.0006057213681439559,0.0008429558947682381,0.9666666666666667
7127,82,36,36,0,0,True,True,269.59999999999997,0.000587340785054172,0.0007089166902005672,0.8902439024390244
7128,133,50,50,0,0,False,False,504.79999999999995,0.0005898009880648967,0.0009868750348687172,0.924812030075188
7129,118,50,50,0,0,False,False,504.7,0.0005949262561181845,0.0007300768047571182,0.923728813559322
7130,130,50,50,0,0,False,False,504.69999999999993,0.0005937450314657046,0.000730475876480341,0.9307692307692308
7131,134,50,50,0,0,False,False,504.59999999999997,0.0005815484415072559,0.0007047057151794434,0.9552238805970149
7132,114,50,50,0,0,False,False,504.69999999999993,0.0005755627879121324,0.0006650271825492382,0.9736842105263158
7133,141,50,50,0,0,False,False,504.79999999999995,0.000612645380278217,0.0009838459081947803,0.9290780141843972
7134,142,50,50,0,0,False,False,504.49999999999994,0.000591145615211465,0.0009054257534444332,0.9225352112676056
7135,151,50,50,0,0,False,False,503.8999999999998,0.0006090177142906268,0.0009494354017078876,0.9006622516556292
7136,149,50,50,0,0,False,False,504.59999999999997,0.0006052103868666911,0.0008978559635579586,0.9463087248322147
7137,152,50,50,0,0,False,False,504.6,0.000592245888822761,0.0008295462466776371,0.9013157894736842
7138,124,50,50,0,0,False,False,504.8,0.0006025473910173582,0.0008150460198521614,0.9838709677419355
7139,120,50,50,0,0,False,False,504.9,0.0006004689571758111,0.0007513761520385742,0.975
7140,133,50,50,0,0,False,False,504.79999999999995,0.0006223570527438831,0.0010151448659598827,0.9398496240601504
7141,131,50,50,0,0,False,False,504.8,0.0005961466573520016,0.0007767868228256702,0.9389312977099237
7142,139,50,50,0,0,False,False,504.79999999999995,0.0005900926700384497,0.0006919861771166325,0.9280575539568345
7143,126,50,50,0,0,False,False,504.9,0.0006002536827018337,0.0008018063381314278,0.9523809523809523
7144,122,50,50,0,0,False,False,504.9,0.0006048950618590976,0.0008332659490406513,0.9918032786885246
7145,152,50,50,0,0,False,False,504.19999999999993,0.0005787001389666999,0.0008798753842711449,0.881578947368421
7146,134,50,50,0,0,False,False,504.69999999999993,0.0005787456887704667,0.0008349660784006119,0.9626865671641791
7147,131,50,50,0,0,False,False,504.6,0.0005927106493529473,0.0007139272056519985,0.9694656488549618
7148,128,50,50,0,0,False,False,504.79999999999995,0.0006052771786926314,0.0008555161766707897,0.96875
7149,146,50,50,0,0,False,False,504.29999999999995,0.0005961250679644004,0.0008410857990384102,0.9246575342465754
7150,126,50,50,0,0,False,False,504.9,0.0005904037194947401,0.0007857168093323708,0.9365079365079365
7151,136,50,50,0,0,False,False,504.5999999999999,0.0005752602420911632,0.0008628261275589466,0.9191176470588235
7152,125,50,50,0,0,False,False,504.79999999999995,0.0005851136222481728,0.0008339360356330872,0.968
7153,112,50,50,0,0,False,False,505.0,0.0005996435356792063,0.0006817770190536976,1.0
7154,129,50,50,0,0,False,False,504.69999999999993,0.00057634652426192,0.0007074172608554363,0.9302325581395349
7155,138,50,50,0,0,False,False,504.7,0.0005911467563144971,0.0008776756003499031,0.9347826086956522
7156,153,50,50,0,0,False,False,504.4999999999999,0.0006073150856822145,0.0009457250125706196,0.9411764705882353
7157,143,50,50,0,0,False,False,504.8,0.0005817115371981701,0.000849246047437191,0.9020979020979021
7158,162,50,50,0,0,False,False,504.0999999999999,0.0005893315056361902,0.0008749160915613174,0.8209876543209876
7159,130,50,50,0,0,False,False,504.4,0.0005712143754443297,0.0006818771362304688,0.9076923076923077
7160,145,50,50,0,0,False,False,504.9,0.0006135537481770433,0.0009441063739359379,0.9448275862068966
7161,132,50,50,0,0,False,False,504.29999999999995,0.000590517160934255,0.0007591461762785912,0.946969696969697
7162,137,50,50,0,0,False,False,504.3999999999999,0.0005652094973645506,0.0007165558636188507,0.9343065693430657
7163,113,50,50,0,0,False,False,504.5,0.0005816163503424784,0.0006946469657123089,0.911504424778761
7164,125,50,50,0,0,False,False,504.8,0.0005829301290214061,0.0006895470432937145,0.904
7165,137,50,50,0,0,False,False,504.5999999999999,0.0005792870634935633,0.0008053458295762539,0.9124087591240876
7166,134,50,50,0,0,False,False,504.2999999999999,0.0005726224235467501,0.0007321066223084927,0.9029850746268657
7167,127,50,50,0,0,False,False,504.8,0.000605388258503178,0.0008609662763774395,0.984251968503937
7168,125,50,50,0,0,False,False,504.79999999999995,0.0005952478758990765,0.0007567261345684528,0.968
7169,141,50,50,0,0,False,False,504.79999999999995,0.000610582504078006,0.000979715958237648,0.9645390070921985
7170,109,50,50,0,0,False,False,504.9,0.0005945268710818859,0.0007947860285639763,0.9908256880733946
7171,118,50,50,0,0,False,False,504.8,0.0005919341810868453,0.0006748060695827007,0.9661016949152542
7172,143,50,50,0,0,False,False,504.5999999999999,0.0006057121237362181,0.0009406660683453083,0.9020979020979021
7173,129,50,50,0,0,False,False,504.70000000000005,0.0005831133624784245,0.0007073571905493736,0.9224806201550387
7174,131,50,50,0,0,False,False,504.4,0.0005820587078351101,0.0007294462993741035,0.9236641221374046
7175,129,50,50,0,0,False,False,504.79999999999995,0.0005779944020937117,0.0007996656931936741,0.9302325581395349
7176,122,50,50,0,0,False,False,504.2999999999999,0.0005623723082549748,0.000849675852805376,0.9016393442622951
7177,135,50,50,0,0,False,False,504.2999999999999,0.0005793433636426925,0.0008658058941364288,0.8962962962962963
7178,137,50,50,0,0,False,False,504.79999999999995,0.0006196865485641208,0.0009085363708436489,0.9781021897810219
7179,132,50,50,0,0,False,False,504.69999999999993,0.0005798956280517759,0.0007863570936024189,0.9318181818181818
7180,130,50,50,0,0,False,False,504.79999999999995,0.0005931197665631771,0.0007384670898318291,0.9538461538461539
7181,122,50,50,0,0,False,False,505.0,0.0006051193541068522,0.000719286035746336,0.9836065573770492
7182,120,50,50,0,0,False,False,504.49999999999994,0.0005736793507821857,0.000729117076843977,0.9416666666666667
7183,139,50,50,0,0,False,False,504.8,0.0006030457188113988,0.0009750952012836933,0.9280575539568345
7184,137,50,50,0,0,False,False,504.5,0.0005795800120291048,0.0007552560418844223,0.9197080291970803
7185,140,50,50,0,0,False,False,504.29999999999995,0.0005710087084610547,0.0007425658404827118,0.9214285714285714
7186,131,50,50,0,0,False,False,504.3999999999999,0.0005777008682205022,0.0008064359426498413,0.8778625954198473
7187,141,50,50,0,0,False,False,504.59999999999997,0.0005922555025164963,0.0008489862084388733,0.9645390070921985
7188,130,50,50,0,0,False,False,504.4999999999999,0.0005905226804316044,0.0009463359601795673,0.9307692307692308
7189,147,50,50,0,0,False,False,504.9,0.0006300207721639653,0.0009953062981367111,0.9931972789115646
7190,135,50,50,0,0,False,False,504.3999999999999,0.0005713562722559328,0.0008336659520864487,0.9037037037037037
7191,135,50,50,0,0,False,False,504.9,0.0005998682472164984,0.0007538259960711002,0.9777777777777777
7192,138,50,50,0,0,False,False,504.39999999999986,0.0005881621036678553,0.0008102157153189182,0.8985507246376812
7193,129,50,50,0,0,False,False,504.69999999999993,0.0005915189566191777,0.0007693860679864883,0.9767441860465116
7194,136,50,50,0,0,False,False,504.9,0.0005988594493828714,0.0008871550671756268,0.9632352941176471
7195,127,50,50,0,0,False,False,503.9999999999999,0.0005675909828071989,0.0006983759813010693,0.9212598425196851
7196,134,50,50,0,0,False,False,504.8,0.0005890915635973215,0.0007026968523859978,0.9552238805970149
7197,10,4,4,0,0,True,True,-50.2,0.0004967427812516689,0.0006155367009341717,0.6
7198,125,50,50,0,0,False,False,504.29999999999995,0.0005707829371094704,0.0008480860851705074,0.896
7199,15,9,9,0,0,True,True,-0.29999999999998295,0.0005361386264363925,0.0006670071743428707,0.6666666666666666
7200,114,50,50,0,0,False,False,504.8,0.0005872823306146944,0.000665547326207161,0.9824561403508771
7201,137,50,50,0,0,False,False,504.3999999999999,0.0005766470936963158,0.0008377060294151306,0.9416058394160584
7202,138,50,50,0,0,False,False,504.7,0.0005843781940369071,0.0007729372009634972,0.9420289855072463
7203,28,15,15,0,0,True,True,59.80000000000001,0.000589933296266411,0.0007256669923663139,0.8928571428571429
7204,142,50,50,0,0,False,False,504.7,0.0006100863815140976,0.0009480561129748821,0.9366197183098591
7205,142,50,50,0,0,False,False,504.4999999999999,0.0005766391609860978,0.0007170559838414192,0.8802816901408451
7206,121,50,50,0,0,False,False,504.79999999999995,0.0006070491734676617,0.0007969969883561134,0.9669421487603306
7207,127,48,48,0,0,True,True,389.5999999999999,0.0005921746318147877,0.0006893272511661053,0.889763779527559
7208,127,50,50,0,0,False,False,504.6,0.0005936951222499524,0.0007587759755551815,0.937007874015748
7209,124,50,50,0,0,False,False,504.69999999999993,0.0005769263427223891,0.0007628761231899261,0.9032258064516129
7210,109,50,50,0,0,False,False,504.79999999999995,0.0005984825910914928,0.0007627955637872219,0.963302752293578
7211,123,50,50,0,0,False,False,504.79999999999995,0.0005751006396078482,0.0006754258647561073,0.9024390243902439
7212,129,50,50,0,0,False,False,504.79999999999995,0.0005910513568813949,0.0007206560112535954,0.9689922480620154
7213,131,50,50,0,0,False,False,504.5999999999999,0.0005808479280587826,0.0007554059848189354,0.9312977099236641
7214,155,50,50,0,0,False,False,504.6,0.0006034315443567692,0.000949895940721035,0.8838709677419355
7215,147,50,50,0,0,False,False,504.79999999999995,0.000640462266699392,0.0010194447822868824,0.9727891156462585
7216,147,50,50,0,0,True,True,409.4999999999999,0.0005891444383277779,0.0008493959903717041,0.8775510204081632
7217,131,50,50,0,0,False,False,504.3999999999999,0.0005764751624003166,0.0006995061412453651,0.9236641221374046
7218,126,50,50,0,0,False,False,504.5999999999999,0.0005897348414042167,0.000709855929017067,0.9523809523809523
7219,136,50,50,0,0,False,False,504.9,0.0006283217397354104,0.0010193749330937862,0.9705882352941176
7220,132,50,50,0,0,False,False,504.5,0.0005607188742777163,0.000790575984865427,0.9166666666666666
7221,125,50,50,0,0,False,False,504.8,0.0005864317044615746,0.0006899568252265453,0.92
7222,116,50,50,0,0,False,False,504.79999999999995,0.0006073166833034363,0.0008465861901640892,0.9827586206896551
7223,130,50,50,0,0,False,False,504.9,0.0005991922763104623,0.0008483659476041794,0.9615384615384616
7224,114,50,50,0,0,False,False,504.9,0.0006023414980358721,0.0008215559646487236,0.956140350877193
7225,35,18,18,0,0,True,True,89.70000000000002,0.0005642575610961233,0.0006762859411537647,0.8857142857142857
7226,120,50,50,0,0,False,False,504.79999999999995,0.0005873425087581078,0.00078165577724576,0.95
7227,127,50,50,0,0,False,False,504.79999999999995,0.0006048875956202117,0.0009897546842694283,0.968503937007874
7228,124,50,50,0,0,False,False,504.7,0.000586346234946001,0.0007155868224799633,0.9596774193548387
7229,129,50,50,0,0,False,False,504.79999999999995,0.0006140021412351797,0.000871655996888876,0.9844961240310077
7230,140,50,50,0,0,False,False,504.69999999999993,0.0005842556012794376,0.0007824860513210297,0.9071428571428571
7231,139,50,50,0,0,False,False,504.9,0.0006229170839295541,0.0009752861224114895,0.9928057553956835
7232,123,50,50,0,0,False,False,504.9,0.0005782394389796063,0.0007302272133529186,0.9105691056910569
7233,131,50,50,0,0,False,False,504.9,0.0006076260860867173,0.0008012456819415092,0.9618320610687023
7234,130,50,50,0,0,False,False,504.69999999999993,0.0005857165293911328,0.0007515158504247665,0.9461538461538461
7235,130,50,50,0,0,False,False,504.9,0.0005978940520435571,0.0008162758313119411,0.9615384615384616
7236,130,50,50,0,0,False,False,504.69999999999993,0.0006030066691052455,0.0008419458754360676,0.9615384615384616
7237,144,50,50,0,0,False,False,504.6,0.000595360470470041,0.0007726359181106091,0.9166666666666666
7238,118,50,50,0,0,False,False,504.69999999999993,0.0005900729131900659,0.0007271571084856987,0.940677966101695
7239,117,50,50,0,0,False,False,504.59999999999997,0.0005839046321681931,0.000721536111086607,0.9145299145299145
7240,147,50,50,0,0,False,False,504.49999999999994,0.0005981054499137158,0.0009563160128891468,0.9387755102040817
7241,113,50,50,0,0,False,False,504.9,0.0006038599886593565,0.0006801369599997997,0.9734513274336283
7242,138,50,50,0,0,False,False,504.7,0.0005864687871349895,0.0007662461139261723,0.9420289855072463
7243,127,50,50,0,0,False,False,504.70000000000005,0.0005936795354300128,0.0008337460458278656,0.9763779527559056
7244,130,50,50,0,0,False,False,504.2999999999999,0.0005717904342768284,0.0007607960142195225,0.9230769230769231
7245,67,27,27,0,0,True,True,179.69999999999993,0.0005832545306366771,0.0006775869987905025,0.8955223880597015
7246,127,50,50,0,0,False,False,504.29999999999995,0.0005663943616306688,0.0006634858436882496,0.8503937007874016
7247,122,50,50,0,0,False,False,504.9,0.0005718824629229112,0.000671696849167347,0.9672131147540983
7248,135,50,50,0,0,False,False,504.69999999999993,0.0006180398821554802,0.0009441250003874302,0.9481481481481482
7249,119,50,50,0,0,False,False,504.5999999999999,0.0006011785908030862,0.001009384635835886,0.9495798319327731
7250,137,50,50,0,0,False,False,504.8,0.0005953805691079936,0.0008077663369476795,0.9781021897810219
7251,126,50,50,0,0,False,False,504.7,0.0005812695811665248,0.0009556449949741364,0.9603174603174603
7252,122,50,50,0,0,False,False,504.69999999999993,0.0005896624681524566,0.0008053961209952831,0.9754098360655737
7253,141,50,50,0,0,False,False,504.39999999999986,0.0005786427336328841,0.0007833666168153286,0.9219858156028369
7254,118,50,50,0,0,False,False,504.9,0.0005984543901631388,0.0008063558489084244,0.9915254237288136
7255,132,50,50,0,0,False,False,504.69999999999993,0.0005850260442292148,0.0007420359179377556,0.9772727272727273
7256,137,50,50,0,0,False,False,504.59999999999997,0.0005817629709622286,0.0008772248402237892,0.9124087591240876
7257,123,50,50,0,0,False,False,504.9,0.000592070578680775,0.0006886059418320656,0.967479674796748
7258,126,50,50,0,0,False,False,504.7,0.0006109920019904772,0.0007546967826783657,0.9444444444444444
7259,123,50,50,0,0,False,False,504.9,0.0005968997436689167,0.0006988272070884705,0.9512195121951219
7260,136,50,50,0,0,False,False,504.79999999999995,0.0005983300472828833,0.0009252163581550121,0.9411764705882353
7261,141,50,50,0,0,False,False,504.5,0.0005934482460167814,0.0008801156654953957,0.950354609929078
7262,134,50,50,0,0,False,False,504.9,0.0006026671990863423,0.0008293157443404198,0.9626865671641791
7263,128,50,50,0,0,False,False,504.9,0.0006169163934828248,0.0008665160275995731,0.9765625
7264,113,50,50,0,0,False,False,504.79999999999995,0.0005858901113403582,0.0007017073221504688,0.9469026548672567
7265,128,50,50,0,0,False,False,504.9,0.0006005153372825589,0.0007315468974411488,0.9453125
7266,131,50,50,0,0,False,False,504.5999999999999,0.0005774436205739284,0.0006639757193624973,0.9236641221374046
7267,124,50,50,0,0,False,False,504.7,0.0005746432504947147,0.0006693871691823006,0.9112903225806451
7268,124,50,50,0,0,False,False,504.7,0.0006001027443656517,0.0008705053478479385,0.9758064516129032
7269,124,50,50,0,0,False,False,504.69999999999993,0.000585309364983151,0.0006875270046293736,0.9758064516129032
7270,138,50,50,0,0,False,False,504.5,0.0005848510190844536,0.0007251668721437454,0.9492753623188406
7271,141,50,50,0,0,False,False,504.1999999999998,0.0005794104406649762,0.0007118158973753452,0.9148936170212766
7272,119,50,50,0,0,False,False,504.79999999999995,0.0005958551744453045,0.0007147360593080521,0.9495798319327731
7273,143,50,50,0,0,False,False,504.5999999999999,0.0005972620646853547,0.0009155459702014923,0.9440559440559441
7274,138,50,50,0,0,False,False,504.0999999999999,0.0005716687587994164,0.0006866469047963619,0.8188405797101449
7275,110,50,50,0,0,False,False,504.4999999999999,0.0005773224952546033,0.0006858962588012218,0.9181818181818182
7276,146,50,50,0,0,False,False,504.8,0.0006351558274704299,0.0010480252094566822,0.9315068493150684
7277,129,50,50,0,0,False,False,504.79999999999995,0.0005827085295504378,0.000695567112416029,0.9224806201550387
7278,112,50,50,0,0,False,False,504.8,0.0005962982873565384,0.0007123672403395176,0.9642857142857143
7279,132,50,50,0,0,False,False,504.6,0.0005865894843626654,0.0008309562690556049,0.9545454545454546
7280,130,50,50,0,0,False,False,504.49999999999994,0.0006001888738515286,0.0008215960115194321,0.9615384615384616
7281,123,50,50,0,0,False,False,504.79999999999995,0.0005947994446851374,0.0007327869534492493,0.967479674796748
7282,128,50,50,0,0,False,False,504.7,0.00061174770235084,0.0009681559167802334,0.9765625
7283,117,50,50,0,0,False,False,504.79999999999995,0.0006320683293554009,0.00657621817663312,0.9316239316239316
7284,128,50,50,0,0,False,False,504.39999999999986,0.0005815164258820005,0.0007308060303330421,0.921875
7285,128,50,50,0,0,False,False,504.5,0.0005773405100626405,0.0007569459266960621,0.9296875
7286,150,50,50,0,0,False,False,504.2999999999999,0.0005809232437362274,0.00086624501273036,0.9266666666666666
7287,120,50,50,0,0,False,False,504.6,0.0005762900924310088,0.0007216660305857658,0.9416666666666667
7288,122,50,50,0,0,False,False,504.3999999999999,0.0005739782440674598,0.0007066759280860424,0.9098360655737705
7289,117,50,50,0,0,False,False,504.9,0.0006052330613900453,0.0008448958396911621,0.9914529914529915
7290,122,50,50,0,0,False,False,504.79999999999995,0.0006230159578692229,0.0010041049681603909,0.9754098360655737
7291,139,50,50,0,0,False,False,504.5,0.0005847146037778408,0.0007862057536840439,0.9496402877697842
7292,139,50,50,0,0,False,False,504.29999999999995,0.000566164936146719,0.0007442659698426723,0.9064748201438849
7293,119,50,50,0,0,False,False,504.7,0.0005916883707234339,0.0007554474286735058,0.9747899159663865
7294,135,50,50,0,0,False,False,504.79999999999995,0.0006026381178310624,0.0008089160546660423,0.9407407407407408
7295,85,38,38,0,0,True,True,289.9,0.0005865100771188736,0.00068699661642313,0.9411764705882353
7296,125,50,50,0,0,False,False,505.0,0.0005873455516994,0.0006844671443104744,0.952
7297,134,50,50,0,0,False,False,504.69999999999993,0.0006039048850869955,0.0008530858904123306,0.9477611940298507
7298,119,50,50,0,0,False,False,504.8,0.0005949565185969617,0.0007316372357308865,0.9747899159663865
7299,125,50,50,0,0,False,False,504.9,0.0006000585332512856,0.0008156257681548595,0.944
7300,107,46,46,0,0,True,True,369.4999999999999,0.0005805227714024972,0.0007195170037448406,0.9065420560747663
7301,116,50,50,0,0,False,False,504.7,0.0005962220984029358,0.0009176949970424175,0.9396551724137931
7302,126,50,50,0,0,False,False,504.5999999999999,0.0005820436617507348,0.0008023558184504509,0.9365079365079365
7303,137,50,50,0,0,False,False,504.5999999999999,0.0005987652978540337,0.0009428262710571289,0.9562043795620438
7304,134,50,50,0,0,False,False,504.30000000000007,0.0005725099976216235,0.0007162857800722122,0.9328358208955224
7305,128,50,50,0,0,False,False,504.70000000000005,0.0006159777149150614,0.0009761760011315346,0.96875
7306,131,50,50,0,0,False,False,504.59999999999997,0.0005986069698768262,0.0008948156610131264,0.9694656488549618
7307,139,50,50,0,0,False,False,504.59999999999997,0.0005732150145357462,0.0007529756985604763,0.8920863309352518
7308,137,50,50,0,0,False,False,505.0,0.0006265518269127738,0.00106019526720047,0.9562043795620438
7309,133,50,50,0,0,False,False,504.4,0.000590507168658918,0.0008380361832678318,0.9398496240601504
7310,134,50,50,0,0,False,False,504.9,0.0005831112946147349,0.0007384959608316422,0.9402985074626866
7311,137,50,50,0,0,False,False,505.0,0.0006131034813495013,0.0009911051020026207,0.9416058394160584
7312,39,19,19,0,0,True,True,99.70000000000002,0.0005370469119113225,0.0006544669158756733,0.7948717948717948
7313,119,50,50,0,0,False,False,504.5,0.0005773436004186378,0.0007018870674073696,0.957983193277311
7314,129,50,50,0,0,False,False,504.8,0.0006084879066130911,0.000785565935075283,0.9689922480620154
7315,117,50,50,0,0,False,False,504.69999999999993,0.0005720916968316603,0.0007255570963025093,0.9401709401709402
7316,122,50,50,0,0,False,False,504.9,0.0006048648892978176,0.0009561548940837383,0.9836065573770492
7317,118,50,50,0,0,False,False,504.9,0.0005849846125722437,0.0006814473308622837,0.9576271186440678
7318,126,50,50,0,0,False,False,504.9,0.0005868704368670782,0.0007170457392930984,0.9126984126984127
7319,138,50,50,0,0,False,False,504.4999999999999,0.0005661577013307724,0.0007066368125379086,0.9202898550724637
7320,129,50,50,0,0,False,False,504.9,0.0005992822125265303,0.0007831272669136524,0.9457364341085271
7321,123,50,50,0,0,False,False,504.5999999999999,0.0005625484178100175,0.0007615657523274422,0.8943089430894309
7322,144,50,50,0,0,False,False,504.2999999999999,0.00057899703258752,0.0008313260041177273,0.9166666666666666
7323,133,50,50,0,0,False,False,504.5999999999999,0.0005745782229797284,0.0007338859140872955,0.924812030075188
7324,130,50,50,0,0,False,False,504.79999999999995,0.0005953849758952856,0.0009181546047329903,0.9538461538461539
7325,142,50,50,0,0,False,False,503.7999999999998,0.0005750543942911105,0.0007359557785093784,0.8661971830985915
7326,133,50,50,0,0,False,False,504.5,0.0005852441667558107,0.0008345060050487518,0.9548872180451128
7327,128,50,50,0,0,False,False,504.8,0.0006065057496016379,0.0009456849656999111,0.953125
7328,143,50,50,0,0,False,False,504.79999999999995,0.000599193448604612,0.0008501159027218819,0.965034965034965
7329,131,50,50,0,0,False,False,504.59999999999997,0.0005783626866590885,0.0007223272696137428,0.9389312977099237
7330,163,50,50,0,0,False,False,503.59999999999974,0.0005589408879996809,0.0009218561463057995,0.7607361963190185
7331,142,50,50,0,0,False,False,504.9,0.000599047995474137,0.0007385760545730591,0.9507042253521126
7332,114,50,50,0,0,False,False,504.69999999999993,0.0005870244237022442,0.0006844270974397659,0.9736842105263158
7333,117,50,50,0,0,False,False,504.9,0.0005959440301307755,0.000805296003818512,0.9743589743589743
7334,133,50,50,0,0,False,False,504.4,0.0005718486145474857,0.0008239061571657658,0.9323308270676691
7335,130,50,50,0,0,False,False,504.69999999999993,0.0005832612478675751,0.0007832762785255909,0.9153846153846154
7336,73,29,29,0,0,True,True,199.79999999999998,0.0005773392008387879,0.0006934357807040215,0.9452054794520548
7337,132,50,50,0,0,False,False,504.5,0.0005905303934758359,0.0007360070012509823,0.9318181818181818
7338,153,50,50,0,0,False,False,504.49999999999994,0.0005997763064026442,0.0009388048201799393,0.934640522875817
7339,149,50,50,0,0,False,False,504.4,0.0005915487972681955,0.0009660948999226093,0.8791946308724832
